compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_version,calibration_version,allocation_status,roster_prior_players,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,base_non_pen_lambda,penalty_lambda,base_model_lambda,role_adjustment_factor,role_adjustment_reason,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,1,10322,Javi Guerra,Javi Guerra,Valencia,Real Sociedad San Sebastian,AMC,AMC,5.0,0.2,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.260384,3.8405,0.3016,1.5159,0.199,0.3016,0.3016,0.0,0.3016,1.0,,0.0,0,0.0,0.0,2.48,recent_long,0.0,20.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Javier Guerra,T2,0.0,,78.7,ML,3,0.3,10,AM,4,4-2-3-1,1,0,78.7,8,1.3113,3.0,0.1759,1.6887,1.2377,1.8439,1.4897,0.928,1.25,0.301921,30.192,model,history,7731.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,0,14731,Daniel Lorenzo,Daniel Lorenzo,Malaga,Getafe CF,Sub,Sub,9.5,0.105263,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.136384,7.3323,0.1466,0.9378,0.1564,0.1466,0.1466,0.0,0.1466,1.0,,0.0,0,0.0,0.0,1.71,recent_long,0.0,2.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Dani Lorenzo,T2,0.0,,78.0,MC,3,1.0,4,MID,3,4-4-2,0,0,78.0,5,0.4582,0.0,0.1182,-0.4582,1.6356,1.4442,0.883,0.7756,1.0792,0.295646,29.565,model,history,349.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_lt_500,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,1,9001,Martin Satriano,Martin Satriano,Getafe,Malaga CF,ML,ML,3.0,0.333333,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.400558,2.4965,0.5118,1.2962,0.3948,0.5118,0.5118,0.0,0.5118,1.0,,0.0,0,0.0,0.0,1.17,recent_long,0.0,3.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Martín Satriano,T2,0.0,,84.2,FW,5,0.8,10,FW,5,5-3-2,0,0,84.2,8,3.0189,3.0,0.4154,-0.0189,1.7376,2.2039,1.2684,0.7935,1.25,0.201673,20.167,model,history,2083.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,RC Deportivo de A Coruna,Real Betis Seville,1,11151,Marc Casado,Marc Casado,Deportivo La Coruna,Real Betis Seville,DMC,DMC,13.0,0.076923,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.09134,10.9481,0.0958,1.4118,0.0678,0.0958,0.0958,0.0,0.0958,1.0,,0.0,0,0.0,0.0,2.2,recent_long,0.0,9.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Marc Casadó,T2,0.0,,78.0,DMC,2,1.0,2,MID,3,4-4-2,1,0,78.0,8,0.5735,0.0,0.2346,-0.5735,1.4006,1.5476,1.1049,0.951,1.136,0.187426,18.743,model,history,2706.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478592;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Villarreal CF,Levante UD,0,10319,Adrian De la Fuente,Adrian De la Fuente,Levante,Villarreal CF,DC,DC,7.5,0.133333,goalscorer_v1_incomplete_roster,raw,incomplete_roster,0,0.157702,6.3411,0.1716,1.4406,0.0785,0.1131,0.1131,0.0586,0.1716,1.0,,0.3413,0,0.5331,0.7008,2.02,recent_long,3.0,5.0,0.6,0.0,0.0,,,1,primary,0.42,3.0,0.0144,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,88.4,DC,1,1.0,10,,,,,0,88.4,8,0.956,2.0,0.1217,1.044,1.4564,1.3,0.8926,1.2858,1.0,0.182762,18.276,model,history,3141.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,no_xi_yet,incomplete_prediction_roster,fixture_t2",,odds_api_io,event_id=72478604;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,1,8267,Guido Rodriguez,Guido Rodriguez,Valencia,Real Sociedad San Sebastian,DMC,DMC,7.5,0.133333,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.154542,6.4707,0.1679,1.5159,0.1107,0.1679,0.1679,0.0,0.1679,1.0,,0.0,0,0.0,0.0,2.13,recent_long,0.0,5.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Guido Rodríguez,T2,0.0,,88.3,MC,3,0.8,10,DMC,2,4-2-3-1,-1,0,88.3,8,0.2968,2.0,0.0381,1.7032,1.3682,1.8439,1.3477,0.928,1.25,0.159063,15.907,model,history,3427.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Villarreal CF,Levante UD,0,9275,Ivan Romero,Ivan Romero,Levante,Villarreal CF,Sub,Sub,3.75,0.266667,goalscorer_v1_incomplete_roster,raw,incomplete_roster,0,0.297634,3.3598,0.3533,1.4406,0.2341,0.3373,0.3373,0.016,0.3533,1.0,,0.0454,0,0.2078,0.29,2.11,recent_long,1.0,5.0,0.2,0.0,0.0,,,1,secondary,0.15,3.0,0.003,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,62.1,FW,5,0.5,8,,,,,0,62.1,8,3.5161,1.0,0.6329,-2.5161,1.4564,1.3,0.8926,1.2858,1.0,0.116128,11.613,model,history,2664.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,no_xi_yet,incomplete_prediction_roster,fixture_t2",,odds_api_io,event_id=72478604;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Villarreal CF,Levante UD,0,13767,Roger Brugue,Roger Brugue,Levante,Villarreal CF,ML,ML,4.333,0.230787,goalscorer_v1_incomplete_roster,raw,incomplete_roster,0,0.255488,3.9141,0.295,1.4406,0.2048,0.295,0.295,0.0,0.295,1.0,,0.0,0,0.0,0.0,1.05,recent_long,0.0,2.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,58.2,MR,3,0.6,5,,,,,0,58.2,8,4.1442,4.0,0.8215,-0.1442,1.4564,1.3,0.8926,1.2858,1.0,0.107031,10.703,model,history,1368.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,no_xi_yet,incomplete_prediction_roster,fixture_t2",,odds_api_io,event_id=72478604;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,1,14387,Zaid Romero,Zaid Romero,Getafe,Malaga CF,DC,DC,12.0,0.083333,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.091278,10.9556,0.0957,1.2962,0.0738,0.0957,0.0957,0.0,0.0957,1.0,,0.0,0,0.0,0.0,0.72,recent_long,0.0,2.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Zaid Abner Romero,T2,0.0,,88.5,DC,1,1.0,10,DEF,1,5-3-2,0,0,88.5,8,0.4622,1.0,0.0592,0.5378,1.5,2.2039,1.4693,0.7935,1.25,0.095335,9.534,model,history,1783.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,1,6637,Hugo Duro,Hugo Duro,Valencia,Real Sociedad San Sebastian,FW,FW,2.75,0.363636,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.397102,2.5182,0.506,1.5159,0.2867,0.4347,0.4347,0.0713,0.506,1.0,,0.141,0,0.7616,0.8137,2.49,recent_long,3.0,20.0,0.15,0.0,0.0,,,1,primary,0.74,6.0,0.0238,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Hugo Duro,T2,0.0,,78.0,FW,5,1.0,6,FW,5,4-2-3-1,0,0,78.0,8,0.9201,1.0,0.254,0.0799,1.2377,1.8439,1.4897,0.928,1.25,0.09203,9.203,model,history,7372.0,medium,surface_with_caveat,no_action,incomplete_prediction_roster,0.0,,,shadow_track,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,1,10947,Ramon Terrats,Ramon Terrats,Getafe,Malaga CF,MR,MR,5.0,0.2,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.206192,4.8499,0.2309,1.2962,0.1781,0.2309,0.2309,0.0,0.2309,1.0,,0.0,0,0.0,0.0,1.24,recent_long,0.0,9.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Ramón Terrats,T2,0.0,,78.0,MC,3,0.3333,9,MID,3,5-3-2,0,0,78.0,8,1.4818,1.0,0.2299,-0.4818,1.6037,2.2039,1.3743,0.7935,1.25,0.030958,3.096,model,history,2243.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Atletico Madrid,Real Madrid,0,3423,Kylian Mbappe,Kylian Mbappe,Real Madrid,Atletico Madrid,FW,FW,1.727,0.579039,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.571796,1.7489,0.8482,2.0309,0.3689,0.7492,0.7492,0.0989,0.8482,1.0,,0.1166,0,0.7732,0.8131,4.98,recent_long,20.0,28.0,0.7143,0.0,0.0,,,1,primary,0.74,6.0,0.019,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Kylian Mbappé,T2,0.0,,83.0,FW,5,1.0,9,FW,5,4-2-3-1,0,0,83.0,8,8.6019,7.0,1.0752,-1.6019,1.5882,1.5921,1.0024,1.5621,1.1605,-0.012509,-1.251,model,history,6101.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478588;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,1,8066,Arnaut Danjuma,Arnaut Danjuma,Valencia,Real Sociedad San Sebastian,AML,AML,3.25,0.307692,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.287932,3.473,0.3396,1.5159,0.223,0.338,0.338,0.0016,0.3396,1.0,,0.0046,0,0.0166,0.0166,3.0,recent_long,1.0,8.0,0.125,0.0,0.0,,,1,tertiary,0.0,0.0,0.0005,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Arnaut Danjuma,T2,0.0,,78.0,FW,5,0.6,5,AM,4,4-2-3-1,-1,0,78.0,8,1.0195,0.0,0.1884,-1.0195,1.2377,1.8439,1.4897,0.928,1.25,-0.064222,-6.422,model,history,2054.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Atletico Madrid,Real Madrid,1,9796,Giuliano Simeone,Giuliano Simeone,Atletico Madrid,Real Madrid,Sub,Sub,5.5,0.181818,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.164818,6.0673,0.1801,1.5755,0.1143,0.1801,0.1801,0.0,0.1801,1.0,,0.0,0,0.0,0.0,1.43,recent_long,1.0,16.0,0.0625,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Giuliano Simeone,T2,0.0,,78.0,MR,3,0.7143,7,MID,3,3-4-2-1,0,0,78.0,8,0.9937,2.0,0.1855,1.0063,1.5302,1.0673,0.6975,1.3824,0.8722,-0.093501,-9.35,model,history,5142.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478588;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Atletico Madrid,Real Madrid,1,8417,Alex Baena,Alex Baena,Atletico Madrid,Real Madrid,ML,ML,4.333,0.230787,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.209184,4.7805,0.2347,1.5755,0.149,0.2347,0.2347,0.0,0.2347,1.0,,0.0,0,0.0,0.0,1.28,recent_long,2.0,16.0,0.125,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Álex Baena,T2,0.0,,78.0,ML,3,0.375,8,AM,4,3-4-2-1,1,0,78.0,8,1.5312,4.0,0.2671,2.4688,1.5302,1.0673,0.6975,1.3824,0.8722,-0.093607,-9.361,model,history,7307.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478588;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,RC Deportivo de A Coruna,Real Betis Seville,0,11094,Antony,Antony,Real Betis,RC Deportivo de A Coruna,AMR,AMR,2.875,0.347826,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.302126,3.3099,0.3597,1.5702,0.2291,0.3597,0.3597,0.0,0.3597,1.0,,0.0,0,0.0,0.0,1.1,recent_long,0.0,9.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Antony,T2,0.0,,78.0,AMR,4,0.7778,9,AM,4,4-2-3-1,0,0,78.0,8,3.0286,0.0,0.4266,-3.0286,1.3022,1.5622,1.1997,1.29,1.0864,-0.131387,-13.139,model,history,4330.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478592;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,1,7888,Nemanja Gudelj,Nemanja Gudelj,Getafe,Malaga CF,DMC,DMC,9.0,0.111111,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.095148,10.51,0.1,1.2962,0.0771,0.1,0.1,0.0,0.1,1.0,,0.0,0,0.0,0.0,1.63,recent_long,1.0,9.0,0.1111,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Nemanja Gudelj,T2,0.0,,78.0,MC,3,0.5,6,DEF,1,5-3-2,-2,0,78.0,8,0.4214,0.0,0.0892,-0.4214,1.7376,2.2039,1.2684,0.7935,1.25,-0.143672,-14.367,model,history,6866.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,RC Deportivo de A Coruna,Real Betis Seville,0,11890,Natan Bernardo,Natan Bernardo,Real Betis,RC Deportivo de A Coruna,DC,DC,15.0,0.066667,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.056469,17.709,0.0581,1.5702,0.037,0.0581,0.0581,0.0,0.0581,1.0,,0.0,0,0.0,0.0,0.93,recent_long,0.0,9.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Natan,T2,0.0,,85.2,DC,1,1.0,9,DEF,1,4-2-3-1,0,0,85.2,8,0.5199,1.0,0.0728,0.4801,1.3022,1.5622,1.1997,1.29,1.0864,-0.152972,-15.298,model,history,5433.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478592;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Getafe CF,Malaga CF,0,14730,David Larrubia,David Larrubia,Malaga,Getafe CF,MC,MC,5.5,0.181818,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.152789,6.545,0.1658,0.9378,0.1768,0.1658,0.1658,0.0,0.1658,1.0,,0.0,0,0.0,0.0,1.66,recent_long,0.0,2.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,David Larrubia,T2,0.0,,81.4,MR,3,0.6,5,MID,3,4-4-2,0,0,81.4,6,0.5217,0.0,0.0972,-0.5217,1.6356,1.4442,0.883,0.7756,1.0792,-0.159659,-15.966,model,history,483.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_lt_500,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478596;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,RC Deportivo de A Coruna,Real Betis Seville,1,10940,Giacomo Quagliata,Giacomo Quagliata,Deportivo La Coruna,Real Betis Seville,Sub,Sub,13.0,0.076923,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.064295,15.5534,0.0665,1.4118,0.0471,0.0665,0.0665,0.0,0.0665,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Giacomo Quagliata,T2,0.0,,79.6,DL,1,1.0,6,DEF,1,4-4-2,0,0,79.6,7,0.3557,0.0,0.0563,-0.3557,1.3528,1.5476,1.144,0.951,1.136,-0.164171,-16.417,model,history,569.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478592;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Atletico Madrid,Real Madrid,1,8636,Jonathan David,Jonathan David,Atletico Madrid,Real Madrid,FW,FW,2.5,0.4,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.332053,3.0116,0.4035,1.5755,0.2561,0.4035,0.4035,0.0,0.4035,1.0,,0.0,0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Jonathan David,T2,0.0,,78.0,FW,5,1.0,1,FW,5,3-4-2-1,0,0,78.0,2,2.6816,2.0,2.4378,-0.6816,1.5721,1.0673,0.6789,1.3824,0.8722,-0.169868,-16.987,fallback,history,99.0,low,suppress,no_action,incomplete_prediction_roster,0.0,,,no_action,"fallback_method,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478588;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,0,2234,Mikel Oyarzabal,Mikel Oyarzabal,Real Sociedad,Valencia CF,FW,FW,2.75,0.363636,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.298759,3.3472,0.3549,1.3072,0.2097,0.2741,0.2741,0.0808,0.3549,1.0,,0.2277,0,0.7449,0.7549,2.96,recent_long,13.0,16.0,0.8125,0.0,0.0,,,1,primary,0.74,6.0,0.0265,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Mikel Oyarzabal,T2,0.0,,78.0,FW,5,0.8571,7,FW,5,4-2-3-1,0,0,78.0,8,0.8644,0.0,0.1691,-0.8644,1.7608,1.5563,0.8839,1.0227,1.1408,-0.178414,-17.841,model,history,7600.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Villarreal CF,Levante UD,0,9466,Jon Ander Olasagasti,Jon Ander Olasagasti,Levante,Villarreal CF,MC,MC,6.0,0.166667,goalscorer_v1_incomplete_roster,raw,incomplete_roster,0,0.135307,7.3906,0.1454,1.4406,0.1009,0.1454,0.1454,0.0,0.1454,1.0,,0.0,0,0.0,0.0,1.64,recent_long,0.0,9.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,84.7,MC,3,0.6,10,,,,,0,84.7,8,1.267,1.0,0.1657,-0.267,1.4564,1.3,0.8926,1.2858,1.0,-0.188155,-18.816,model,history,3293.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,no_xi_yet,incomplete_prediction_roster,fixture_t2",,odds_api_io,event_id=72478604;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Atletico Madrid,Real Madrid,1,7086,David Hancko,David Hancko,Atletico Madrid,Real Madrid,Sub,Sub,8.0,0.125,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.099385,10.0619,0.1047,1.5755,0.0664,0.1047,0.1047,0.0,0.1047,1.0,,0.0,0,0.0,0.0,2.08,recent_long,0.0,5.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Dávid Hancko,T2,0.0,,78.0,DC,1,0.8889,9,DEF,1,3-4-2-1,0,0,78.0,8,0.2368,0.0,0.0358,-0.2368,1.5302,1.0673,0.6975,1.3824,0.8722,-0.204921,-20.492,model,history,2897.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478588;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Villarreal CF,Levante UD,0,8500,Victor Garcia,Victor Garcia,Levante,Villarreal CF,MR,MR,7.0,0.142857,goalscorer_v1_incomplete_roster,raw,incomplete_roster,0,0.112836,8.8624,0.1197,1.4406,0.0831,0.1197,0.1197,0.0,0.1197,1.0,,0.0,0,0.0,0.0,1.86,recent_long,0.0,4.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,60.6,MR,3,0.5,6,,,,,0,60.6,8,1.2323,2.0,0.237,0.7677,1.2339,1.3,1.0536,1.2858,1.0,-0.210148,-21.015,model,history,1260.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,no_xi_yet,incomplete_prediction_roster,fixture_t2",,odds_api_io,event_id=72478604;market=Anytime Goalscorer
2026-09-19T11:49:00Z,2026-09-19T11:48:59Z,2026-09-20,,Bet365,Spain - LaLiga,Valencia CF,Real Sociedad San Sebastian,0,12862,Luka Sucic,Luka Sucic,Real Sociedad,Valencia CF,AMC,AMC,4.333,0.230787,goalscorer_v1_incomplete_roster,raw,expected_roster,0,0.177662,5.6287,0.1956,1.3072,0.1496,0.1956,0.1956,0.0,0.1956,1.0,,0.0,0,0.0,0.0,2.29,recent_long,0.0,8.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Luka Sučić,T2,0.0,,78.0,AMC,4,0.5714,7,AM,4,4-2-3-1,0,0,78.0,8,1.3155,2.0,0.2027,0.6845,1.7608,1.5563,0.8839,1.0227,1.1408,-0.23019,-23.019,model,history,3273.0,medium,monitor,no_action,incomplete_prediction_roster,0.0,,,no_action,"history_resolver,expected_xi,incomplete_prediction_roster,fixture_t2",FotMob Expected XI,odds_api_io,event_id=72478602;market=Anytime Goalscorer
